reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
60174aef-052e-42e9-aef5-463504f31109,Dzakira Aftani,https://play-lh.googleusercontent.com/a/ACg8ocL_3Z0DTbUEKoppxAGSicIYET_QxUEGpFZxQsnXeaWmiOC__g=mo,"mau nanya, kenapa harus upgrade? tapi ini game nya udah bagus banget banyak map nya juga trus bisa ketemu teman dari negara mana aja. Cuman, ada bug nya sedikit. tapi gapapa, masih bisa di kompromi. Tapi aku cuma mau nanya, kenapa harus banget upgrade?? udah itu aja, makasih Roblox. lopyu🫰",5,26,2.689.880,2025-09-27 22:03:12,,,2.689.880
36aabc3b-e5f5-4132-a235-54c80314c133,Muhammad Hafizh S,https://play-lh.googleusercontent.com/a-/ALV-UjUaMQf3YY9VH2Ibf73MNPerfypOjuDiEwiysiXnuuFa8tRdgDFk,tolong blokir game ini,1,0,2.692.843,2025-09-27 22:02:20,,,2.692.843
ebb27f13-a084-42dc-adce-45aa6c4e620f,BotaK 1801,https://play-lh.googleusercontent.com/a-/ALV-UjWNsB9qjnVPa02DsKerVhI0_h2usLFfse8y5BHNXh13PkYjkVc,"27 September 2025,dari siang sampe malem ini kenapa gabisa main ya? tiap mau masuk map/room malah fc(for close) langsung mental keluar apk kenapa ini minnn",3,0,,2025-09-27 22:01:47,,,
ea727315-423b-46da-85c9-3673a12dadf8,Pramu Rizky,https://play-lh.googleusercontent.com/a-/ALV-UjVYg-PubRFAJh57rQxQ2oNVVPOK1QCkScFHQRKr0XkQUklM9niA,disconnect Mulu padahal jaringan lancar paket data banyak kenapa ya selalu seperti ini saya sedang bermain seru seru nya malah disconnect adeh,1,13,2.690.721,2025-09-27 22:00:55,,,2.690.721
a6ffffe6-8ee5-44a7-9a02-db638734fbc0,Gareth Louis iryadi,https://play-lh.googleusercontent.com/a-/ALV-UjVwuB3ALWLZ-QN5XYY1bDtq1idBxEwZwDyA6u7UMZu5LNXaVvlZ,Sangat jelek! Sistem reporting tidak berguna! Saya hampir diban!,1,1,2.691.868,2025-09-27 22:00:49,,,2.691.868
0395a528-1649-4714-8a8d-a5c3d5e10db5,Tymin 0913,https://play-lh.googleusercontent.com/a-/ALV-UjXDEzzS_oHbG0FuncvaeQM3kmszC9YcqTS2n8_XiwhpkarsswA,"baguss, cuman banyak bug sekarang, banyak eror. Tolong diperbarui",5,0,,2025-09-27 21:59:35,,,
c864fbea-76b4-4fd6-ae48-6080b350c4b4,ISSAM'S CHANNEL,https://play-lh.googleusercontent.com/a/ACg8ocJ2_mu8maSU2N_EGvrou-kYwcP50jKX9A-NLGVpVxartI3D9nI=mo,oy david bazuki lo gob### ya gua gak bisa masuk ke akun gua woy gua jadi malas main game lo ko###l ba####an lo buat lah sistem yang kalau ada hacker langsung kena ban hah. DAVID BAZUKI! (KO###L),2,0,2.692.843,2025-09-27 21:59:18,,,2.692.843
c9852e9d-ba33-4797-b41c-8e6584bde8bd,Wahyudi William,https://play-lh.googleusercontent.com/a/ACg8ocI6sryYpUlGMxV1JmOHZmrPUi4GoyztJBwvJ5-_LRaHrtrN-Q=mo,game Roblox jika ada yg update pasti ada aja ngecrash,1,0,2.692.843,2025-09-27 21:58:33,,,2.692.843
ce010c7a-0211-446d-a9d4-2c36a9cc2fa2,ahmad bahrudin,https://play-lh.googleusercontent.com/a-/ALV-UjVEaDq6mle23v2g8th-kZRBnffvgzKv7XrsFK8C0MHSyU0gmy4S,game nya seru banget cocok buat teman2 semua,5,0,,2025-09-27 21:56:35,,,
33cafc57-718b-4980-849c-c90c2457f7b2,Abi Abi,https://play-lh.googleusercontent.com/a/ACg8ocLN9DlFheOJK5bgsbXxIIKpN45y9KxZaKzg7H-JCqwR1urHJw=mo,Sangat bagus tapi sinyal gua jelek,5,0,2.691.868,2025-09-27 21:54:57,,,2.691.868
6ca513f9-0dfe-47d0-b750-93a61480b677,Zahra Adisty,https://play-lh.googleusercontent.com/a/ACg8ocKp9asoppQjaAxqZ8-_3Qz-LbNJ-MBbj2HFM7-Y5yiMOs1l7A=mo,game anjjjjj,1,0,,2025-09-27 21:54:41,,,
f52c9378-1a6c-41ae-8455-d5eb0e8e2277,DEKY FIRMANSAH,https://play-lh.googleusercontent.com/a-/ALV-UjXwRXpPXqf0v6tBu-OmznRsfzXwS91bhxEAS4C2xwQufaERnNI,game nya bagus aku suka,5,0,,2025-09-27 21:52:19,,,
463bd4d1-ede8-4652-8f1f-1d4e1fe5174a,Yudi Yaans,https://play-lh.googleusercontent.com/a-/ALV-UjWagpZFx_HpCyVi-3hAV4Ll8N9aSpFEE1qd0e-zSwNH9wtCZjXc,bug sinyalllll terussss!!!!!,1,0,2.692.843,2025-09-27 21:50:23,,,2.692.843
05b375a2-b8a0-48c3-ac4c-fbc4e7b9fbc8,Lisa Irmayanti,https://play-lh.googleusercontent.com/a/ACg8ocLxfermJY3HFIoYA2YjFR-m-L6Htd-44gANolIyPGJul4dPuw=mo,good,5,0,2.686.866,2025-09-27 21:49:10,,,2.686.866
930c69d2-7fe7-482c-818c-f42a4e98f593,Afdal Paris,https://play-lh.googleusercontent.com/a/ACg8ocJhQdM7zDh6boaAkwS6aeM1B3Og-upL2jnv2IHvGqCE63enIw=mo,iya Roblox seru tapi aku main ya lag udh wifi ya sinyal kencang tapi lag aja aneh,3,0,2.691.868,2025-09-27 21:49:08,,,2.691.868
ef05475f-7250-4239-8d0d-79815ef1bdaf,Nizam Prasetyo,https://play-lh.googleusercontent.com/a/ACg8ocKiWk2vVdzyZuhIxh39O6K5V5yUoT82QzDAwRwxw2J-ndoI5A=mo,game gj tolol banyak bug yatim bnerin tuh game lu sinyal bagus ga bisa login tolol tolol developer dongo,1,0,2.689.880,2025-09-27 21:48:27,,,2.689.880
a7d8ed1b-717d-4c0f-a8f9-060f834ccdf7,Rayyan Alfaris,https://play-lh.googleusercontent.com/a/ACg8ocKE5LWRoTQ2-9d6upn04mq4xxtP-QW6B2WZ-iO4J07FKQW34A=mo,karena bagus grafik nya,5,0,,2025-09-27 21:46:32,,,
072c6b24-b2b2-49ef-be31-e3161ac89238,Riza Afriani,https://play-lh.googleusercontent.com/a-/ALV-UjWwU-IRaR0jJ60UOy-eOgFhZlBS9n9bjuK7CHGl66XgrTbvluE,bagus,5,0,2.692.843,2025-09-27 21:46:28,,,2.692.843
b7968b0a-9532-4b58-bb30-3664b64c1957,Tiara Y12s,https://play-lh.googleusercontent.com/a/ACg8ocKStgYGFK9Vt1xZdnv7MVXhfJ8-JXPbSuClgnFe-4EvD1pSOQ=mo,wow sekali😻😻,5,0,2.691.868,2025-09-27 21:46:21,,,2.691.868
c18b590d-b5e2-4280-b7c7-01b4a055b5bc,Aldirajesa 73,https://play-lh.googleusercontent.com/a-/ALV-UjWY05a1hL0v-78whbAO6kGG4Jb4hLJJ7RLKq8UE8umk7ayo5pFN,gamenya asik,5,0,2.691.868,2025-09-27 21:44:31,,,2.691.868
e28a7038-a973-4bc1-83bd-37093e98b672,GaLih Pamungkas,https://play-lh.googleusercontent.com/a-/ALV-UjXLrCwPNeQaIwwQlNeP-xFFr-zU7duF3e4cR3YbVjNz1NspUJDW,serius only,5,0,,2025-09-27 21:44:16,,,
ebbbaa9e-d3a1-486c-9f84-68b2d9498235,muhammad fahri,https://play-lh.googleusercontent.com/a/ACg8ocJANccx1Czi5zZOEJK377pCu-2R837bHcj422qSMBEVt-cZKQ=mo,banyak bugg😹😹😹,1,0,2.692.843,2025-09-27 21:43:20,,,2.692.843
d892b420-4fc5-4e19-bed0-a07e352c5251,Irhan Ab,https://play-lh.googleusercontent.com/a/ACg8ocINraJEH1JxAV4c4gAKaAnsGHT8WCACAQsxA7FWYLNofhgx2Q=mo,terlalu byk moderasi pada kata-kata yg tidak dianggap kotor. tolong tingkatkan lagi agar pemain bisa nyaman!,1,0,2.690.721,2025-09-27 21:42:52,,,2.690.721
6d27e96d-a502-4cee-b659-80d508c0d864,Octa Darmawan,https://play-lh.googleusercontent.com/a/ACg8ocKDSLz5BsBcFLeZEPU8nt6kf-rTa7JhgqXxwf6cHJ7FHbGpXA=mo,bagus dan menyenang kan,5,0,2.691.868,2025-09-27 21:42:41,,,2.691.868
0ef50b17-babf-446f-be42-b0db6d96d959,Muh Rasya,https://play-lh.googleusercontent.com/a/ACg8ocJdY6wg6g4m9vv9pZcBsWiOcKH1F8gPG1-rzzCXKqMleepWCQ=mo,eh ngga jadi deh min langsung baik jaringan nya maap ya 😁,5,0,2.692.843,2025-09-27 21:40:38,,,2.692.843
112c021f-02b2-46d4-a4c5-67f574648a95,FIKRI Suryaman,https://play-lh.googleusercontent.com/a/ACg8ocJJ8V4ggvkpZKWrtQgmyLgFI-P6H8p8AoWSvrOLD3Jprtth8U0=mo,arsitektur looking glass yang tergolong famili Cerambycidae subfamilia dari,5,0,2.691.868,2025-09-27 21:40:25,,,2.691.868
89dfaf46-2be0-43af-a2a7-64255fec7395,Sakura Yori,https://play-lh.googleusercontent.com/a/ACg8ocLSMHBCJIl8vti7TNR3xKXkLD5tEeqAFLKbNWYHjfoO9QpDPw=mo,game terbagus di dunia,5,0,2.690.721,2025-09-27 21:40:24,,,2.690.721
cec5238a-e1ce-42d3-86f5-03db10a1614a,Rindiani Aprilia,https://play-lh.googleusercontent.com/a/ACg8ocJHXuypzt39OaYdjFYjvLFs5J39u4OufQ8ZPB8s4wBgtFE6kLk=mo,knp sih error mulu,1,0,2.691.868,2025-09-27 21:39:35,,,2.691.868
d8259e61-6554-4752-9668-895e1c153754,Login 3,https://play-lh.googleusercontent.com/a-/ALV-UjX_gwO2GID7JB36P3XA8w-o89ZjnqTxy3ecJhKFo9pHJudphiap,game banyak bug nya tolol,1,0,,2025-09-27 21:39:19,,,
3451ae69-a8e6-4a59-8536-b4b6dbb06d76,Muhamad Rafi fahri,https://play-lh.googleusercontent.com/a-/ALV-UjXEG6BmRP8scphvtQez7FSBGTTdvMwnV90IkIDpSZ9W_KgKAmE,Very Good Developer and Give me 300 ROBUX to subscribe to Roblox premium,5,0,2.691.868,2025-09-27 21:37:18,,,2.691.868
d7f1f3d0-f5a8-44db-9dd4-41b55102b9a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru kali Roblox nya,5,0,,2025-09-27 21:35:49,,,
ca5dcf0d-8397-47fb-a428-56b39ec1998f,Djae Anam,https://play-lh.googleusercontent.com/a/ACg8ocKZ7L9GheVXnLbq0lVCxIhaq1iSsgvdjNZFP7FDg-padxSG7g=mo,disini aku suka banget game nya game ini petualang nomor 1 pantesan seru lupanya game ini nomor 1 dan ada ratusan game lebih,5,0,2.691.868,2025-09-27 21:35:31,,,2.691.868
e7b16b59-4b91-4464-a24e-71eaf834f265,Ica Alfia,https://play-lh.googleusercontent.com/a-/ALV-UjWyNl1f_VZNOulfTNxsjqcYP-F0-DhNqaMYzUqtlxoQKmQCWDM,bagus 👍🏻 seru 👍🏻 asik,5,0,2.689.880,2025-09-27 21:35:30,,,2.689.880
cbdab3d6-31a2-4f0b-a347-1a9a7a7e984c,Mandala Agus stiawan,https://play-lh.googleusercontent.com/a/ACg8ocISSBEgyZ9vqtRbynS9-tHPsWQIFka9hHIsJfrI9gpXr68PVg=mo,"game bagus tpi tombol"" tdk bisa di besarin",3,0,2.690.721,2025-09-27 21:35:23,,,2.690.721
04d59c9f-343e-4272-8f86-8e75f0655ec2,Kaya Oppo,https://play-lh.googleusercontent.com/a/ACg8ocKOedpGOZ6gVtnbvKEOtumjdjUsnGpkEpM2_aCX1qsFgv_k=mo,"geme Roblox seru bgt,dan banyak bgt map ny seperti Brookhaven,menara pelangi,dan lanilaniny tapi ada sedikit kekurangan tentang geme ini kadang ngeleg tapi sinyal bagus tolong di perbaiki ya tapi masih bagus kok ga sia sia lo",5,0,,2025-09-27 21:35:17,,,
3acd4c17-e9ac-46cc-b7ca-509f5d19d6e3,rina hartati,https://play-lh.googleusercontent.com/a/ACg8ocKIDzmGKGM1QnRiXLneO_0Th6G2Vltmg08bxWRksWf8ZVhY4w=mo,seruu tapi ... banyak yng troll 😭😭,3,0,,2025-09-27 21:35:15,,,
6fb04fc0-19ae-4196-9dc7-2472e1d52da6,Al Khalifi,https://play-lh.googleusercontent.com/a-/ALV-UjWq84jNwU1iBUkmTn89UE2h7rGx_8AuYDvamLiTbfHwXMoJmouT,game nya sangat seru tapi banyak orang pacaran 😌😌😌😠,5,0,2.691.868,2025-09-27 21:34:27,,,2.691.868
ea605994-3384-4d62-a402-e77e4f3a9216,lisda yanti,https://play-lh.googleusercontent.com/a/ACg8ocLZoYjMfR_YYRJwO-ABY8C8hao57mA01Qk4njnBHXTPP0OdYg=mo,feb,5,0,,2025-09-27 21:32:43,,,
51733692-7280-4e26-aa5d-fb17d0ddd728,Luluk Towiyah,https://play-lh.googleusercontent.com/a/ACg8ocJQnFKZOxO6Js3jJ2OH1sgzj4YEFQC_PDTwjOIHpkSeQn4-qg=mo,game gk jelas,1,0,,2025-09-27 21:29:29,,,
02a3e2c3-09d9-4568-8af5-2b45a6ff6e97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,emang gg,5,0,2.692.843,2025-09-27 21:29:16,,,2.692.843
7d79f0ae-0369-43fa-861c-7f3fe8c363d5,Faris,https://play-lh.googleusercontent.com/a-/ALV-UjVTkbog_MoHpO4tF5X2kRISdwsjpj4QBen2HXVPzmuXZcoBHbk,MAIN PAKAI WIFI LAG DAN TIDAK BISA MASUK!,1,0,2.692.843,2025-09-27 21:29:13,,,2.692.843
20a784e5-8f26-43fd-a445-1f885468f1e7,Rahman Bungas,https://play-lh.googleusercontent.com/a/ACg8ocKSzu0jLCPuhumj_F0d3uZiGpeX9ysMfv3pu0AxIIQS3Vmq-Q=mo,"sangat bagus yg berkualitas,saya suka geme grow a garden",4,0,2.691.868,2025-09-27 21:29:05,,,2.691.868
8a70a623-6f7c-463e-84c1-6e1a8013039f,Muhammad Zein al habsyi,https://play-lh.googleusercontent.com/a/ACg8ocLvTZho4y8PUgTiU15JD9-aSRb5EvJjFKQA1ZDYrwkGULDuzg=mo,katanya roblox ada semua game yapi kok nggak ada game naruto,1,0,2.692.843,2025-09-27 21:28:53,,,2.692.843
6b523ef5-ef6d-4624-82e3-8f6d01b20055,Akunpubg Fake,https://play-lh.googleusercontent.com/a-/ALV-UjV7McMVLCcTaHMdXBjx59Kh_t3pDcictI0PMU8acaFS4PRwur3m,keren !!!!!,5,0,,2025-09-27 21:28:52,,,
6c13b45d-b2bc-47f5-a9bf-fe0777a8b8a0,William Durham,https://play-lh.googleusercontent.com/a-/ALV-UjVH_g8bgFweF3DlHBggjnOCEYXco09d4-SNDe3VCSUUfGN3qsJ5,bagusan ff dari pada ini,1,0,,2025-09-27 21:26:26,,,
18ac705f-d690-4496-a959-2d61fc9771ee,Olivia,https://play-lh.googleusercontent.com/a-/ALV-UjVbzobL7qUf7Oe921AkaCc_59Ia0yqDe8ddxk-qJrcIuvSXWbk,"sensi, ga bisa banyak ngetik, baperan, ga bisa kasih kesempatan ngatain player oon",1,0,2.692.843,2025-09-27 21:26:05,,,2.692.843
b616373f-4cc4-4633-931a-30ddf78cc4b2,Repan,https://play-lh.googleusercontent.com/a/ACg8ocK-A0TTb5Yl5bD-1Sgd3cc9A4tN0mqHIFqRVnhAGVC2TCc2xQ=mo,permainan ya bagus,5,0,2.690.721,2025-09-27 21:24:08,,,2.690.721
0191b0b9-67e8-48a5-a636-0973715df5e5,Raffa Ryan,https://play-lh.googleusercontent.com/a-/ALV-UjVRdOXw44rR4bGPzq-sJtrt9SPTavxFPcQmi9l6xHpH-tuxfLkv,udah beli server privat malah di nonaktif kan,2,0,2.692.843,2025-09-27 21:23:32,,,2.692.843
a40b0d9b-68b7-43ba-9e6c-ffbf7c76e02b,Arma Diana,https://play-lh.googleusercontent.com/a/ACg8ocK8ZkO3utnvoTOBj1RQwy53PNJcJA7o7IsAMUP0_zHXXQqjFA=mo,good,5,0,2.692.843,2025-09-27 21:23:10,,,2.692.843
e3ab2a64-5614-4de8-8ed9-9734b9b1bf73,Reni Puspandari,https://play-lh.googleusercontent.com/a/ACg8ocIm56jRrLVr4xuzcisIVuadfuu9HvdV_JGH1c43YUzG8hkjPg=mo,sangat menyenang kan,5,0,2.689.880,2025-09-27 21:21:07,,,2.689.880
18463c87-804b-4b0f-ad4f-670546051a85,Ghathfan Pirdasyah Pratama,https://play-lh.googleusercontent.com/a/ACg8ocJdLhppidxgtTg8V0XCAFyzBEsBkZ1GRAu8qD8C-VWNJdEPwQ=mo,apsih masuk pake wifi lag mulu dah...padahal nonton sama buka yg laen lancar...makin lama makin ga jelas ni game...login aja susah,1,0,2.692.843,2025-09-27 21:20:43,,,2.692.843
7df59595-88d7-4527-9f07-b5453190c9ae,prime Furr,https://play-lh.googleusercontent.com/a/ACg8ocLqk2_uxZTwI9orDQSN1QE4oMRt2H0dxBDBYGha9NofIB6I6Q=mo,game grow a garden nya seru bgt sumpah,5,0,,2025-09-27 21:19:24,,,
9f1d473d-1334-4d94-9068-05a61babcb95,Luh Sripagewati,https://play-lh.googleusercontent.com/a/ACg8ocINj5QkKZQZJjiY2k_Upjh1eOK-UDQMyAYJmB3jVoNpzojv=mo,bagus polll🤩🤏,5,0,,2025-09-27 21:19:13,,,
cc8db5fd-84fd-456c-b51b-8f4b57d39cd8,trepis anjay mabarr,https://play-lh.googleusercontent.com/a-/ALV-UjXmxVy3bmn9oEnJpPjpJll5W5T1_55c3pi-M705LHJguKYq9X-p,bagus,1,0,2.691.868,2025-09-27 21:19:12,,,2.691.868
b7fac331-af54-4013-9c65-35df7cc81200,Gustira Sri muliayani,https://play-lh.googleusercontent.com/a-/ALV-UjVp_W3ojJ81lDUMLbb6fl1XIQTy_Q97oMq7mFBDF6m8nlOdGuy-OQ,permainan sangat bagus,5,0,2.691.868,2025-09-27 21:18:54,,,2.691.868
86c4ace7-a72c-42d6-bdfb-8e9af7f5e48f,Pratama,https://play-lh.googleusercontent.com/a-/ALV-UjVaAg3ccAglmymBW1EJyNjGfb9bZsn1T21gysVdj4bBVRsn8KI,mau ada pun sinyal nya tetap di keluaring di bilang ilang sinyal!!!?,1,0,2.692.843,2025-09-27 21:17:25,,,2.692.843
8a295897-aba8-4ae7-9441-d3ad9c309871,Lince Baharuddin,https://play-lh.googleusercontent.com/a/ACg8ocLCvJrnw0iZEk7-0almtf00aG9yMaxTXBOHCyY8oFYnCd3Ztw=mo,GAME BURIK NGELEK TERUS GAME NGAK GUNA GAME JELEK,1,0,,2025-09-27 21:17:14,,,
eb7b9b23-f468-4e5c-a32d-d46438c4b38d,Martin Pranata Sihombing,https://play-lh.googleusercontent.com/a/ACg8ocL6T9D7zoYy8ejs-RdHYS8XTQ6kZfZ9NNpc781cYVHkWIFbXw=mo,bagus,5,0,2.691.868,2025-09-27 21:14:58,,,2.691.868
a891f834-7725-4010-897a-e8d9dee90212,Ilul Khoerul,https://play-lh.googleusercontent.com/a/ACg8ocJYq2Dr1ZbkQhFm8DmTm0ZecMubb2IyU61JJx6Pb7P61sAhmA=mo,a good game,5,0,,2025-09-27 21:14:11,,,
12a38712-03df-4541-816f-c8d7d1256d78,Toto Suhendi02,https://play-lh.googleusercontent.com/a-/ALV-UjU_mWggg2VEU3GN6rhJdjIVR1heP5jrP7jGAfcsZM-SKZk_iXk,"bagus,tidak menyewakan,dan banyak game yang bagus.",5,0,2.690.721,2025-09-27 21:14:11,,,2.690.721
693bae5f-09f5-41f5-bb30-e4a2ca76a556,Alexxis Kinanti,https://play-lh.googleusercontent.com/a-/ALV-UjURvjRMs7pBuetX5OoAVHXbAfRtwyKVTfAm2rTD8lxi2hRnm9c,games nya seru dan asyik aku bisa bermain bersama teman-temanku,5,0,2.690.721,2025-09-27 21:14:10,,,2.690.721
29090559-a9bb-4059-b3c5-d8f063dd9dbc,Arya Parti,https://play-lh.googleusercontent.com/a-/ALV-UjXQnkuM1NqbtKYb_T6CKWScMKZwR7Rh9zlGvo-UFHDbqTCCfUw,sangat keren,5,0,2.691.868,2025-09-27 21:14:03,,,2.691.868
8628a11e-d887-45ea-91be-6e2a0a8675b6,Ncu Zuh,https://play-lh.googleusercontent.com/a-/ALV-UjUVKcEHrRg2f3ceDdkcHHfYsWRmc6fg5sXtUyQW7Rf3AohAaiQ,tolong kerja sama nya ya admin..game nya bagus grafik nya oke..tapi pas main kenapa masih patah patah.. padahal hp saya bagus dan sangat mendukung..dan satu lagi.. tolong kondisi kan kalo pakek data internet itu di kurang..masa main ngabisin data sampe 3GB dalam 1/² jam... tolong ya admin.👍👍,4,2,2.691.868,2025-09-27 21:13:51,,,2.691.868
24687720-dc63-4044-8fd2-06e609809982,Fina Fitria Ningsih,https://play-lh.googleusercontent.com/a-/ALV-UjValhJK0wVVk-OLOqSNVj0_1GCiyWzA4jgtlXwgTcZKmYnR7uU,No Comment,5,0,2.690.721,2025-09-27 21:13:35,,,2.690.721
d00a0b9c-c50a-4b93-a223-46414f045cdd,Bulan Dalimunthe,https://play-lh.googleusercontent.com/a/ACg8ocJjBxJ7P8oKf1cJX1E3-idoR48W3raqA9T_lYl85ulrnz26Vg=mo,seru banget,5,0,,2025-09-27 21:13:13,,,
db84f2c8-3ff0-4abf-ac31-a5b7c10b8794,amar amar,https://play-lh.googleusercontent.com/a/ACg8ocJBoir-9-12xeOyjf1i8Vj8ugvcJYODKFcTlxgbyKgf3PQqiw=mo,tolong kasih bisa downalod di hp vivo yg tre lama pls 🙂🙂🙂,5,0,,2025-09-27 21:12:41,,,
c1958091-9f0b-49d5-82c0-40fc43a00abc,Ishak Onet,https://play-lh.googleusercontent.com/a-/ALV-UjXs6Y_FjhGy04YdysDnMTbkLF2Jedv0H4X9_zdJGTHevYSWVmZ6,perbaiki server jngn malas jadi orang,1,0,2.691.868,2025-09-27 21:12:39,,,2.691.868
de4bcafa-9b8e-4876-9f5f-8130c9449fad,Hasrullah Asrul,https://play-lh.googleusercontent.com/a/ACg8ocIMGYs3GwGc3PSJfpWgzZkaugS2BW_aeGparnU2NxPJfP_0ww=mo,bagus,5,0,2.691.868,2025-09-27 21:11:57,,,2.691.868
9ff7925a-4c3c-46ca-a547-6056d2e5b7c0,Alyn Cav,https://play-lh.googleusercontent.com/a-/ALV-UjWCzkkEWOBvtqSVI142CxC22qDJfY8BmI6Zv8ENf4CZDYKbLcE,jelek sering eror,1,0,2.691.868,2025-09-27 21:10:12,,,2.691.868
e8f9a38a-b7a7-4612-81d7-db341b5d0458,Ibrahim Allayubi,https://play-lh.googleusercontent.com/a/ACg8ocKW-tyOcQjFrudnGv-OeXqK8D_I3nIpFmZ-iJWWpklF5a2fCg=mo,roblox makes you stupid,1,0,,2025-09-27 21:09:43,,,
b4802a79-8ac7-44dc-aac7-231bcb7fe33a,Fxghgg Tg,https://play-lh.googleusercontent.com/a/ACg8ocLpc7NrZGQKFNpIXHkQlJx0EhSz0rJA7CCBKVdeNgOsToiLuQ=mo,sure,5,0,2.691.868,2025-09-27 21:09:29,,,2.691.868
86266697-112f-415a-837e-275e4d944a82,Warung Pempa,https://play-lh.googleusercontent.com/a/ACg8ocKViOAUUTsIxR9FvLs8LvxC_hDp9S_Eu9SsCGY7AH1LZiUK1A=mo,game nya bagus,5,0,,2025-09-27 21:08:44,,,
624fe2dd-3964-48eb-82c4-e04234dec256,Juli Berlianta,https://play-lh.googleusercontent.com/a/ACg8ocLarRLoJTphuwPtfu59C57FnKc__j-vj9GDvuM2uCR2J8w_pA=mo,"game nya baguss, pilihannya juga banyak . tapi kenapa setiap ngikutin update selalu keluar sendiri ya? udah masuk keluar lagi gitu terus, sampai gaada mood lagi buat ikut update nya. udah si segitu aja 😉😉yg penting aku bilang game nya bagussss😊😊",5,6,2.692.843,2025-09-27 21:08:06,,,2.692.843
23242c26-5ecc-4091-89f3-cb04fce80af5,Abid Ae,https://play-lh.googleusercontent.com/a-/ALV-UjUmjzpeJerhPfTmnSnnLOVRySsaC9OmiqhGD3J_sQfUzj0uyu_-,ivhbi,3,0,,2025-09-27 21:07:55,,,
73493a4f-e3da-4f8e-93f7-7cf7717985c7,Agus priyanto,https://play-lh.googleusercontent.com/a-/ALV-UjVksoHyHLfyFPtD3IYObGxbUG_P9OoaVpUyF2WoFqu0RzFfQ2k,bagus banget anak suka 💯♥️💢,5,0,2.690.721,2025-09-27 21:04:17,,,2.690.721
676772ef-8859-4192-b080-e7104abd48c6,Rafif Julian fairuz,https://play-lh.googleusercontent.com/a/ACg8ocIa0jqoAL08axU64L2iE8q31Tm0iMJco_KzECAyFxouqs-cSA=mo,padahal sinyal nya bagus kok ngelag ngelag sendiri,1,0,,2025-09-27 21:04:17,,,
afc86973-53f0-4131-9289-79ad0875f428,FAHMIDIN ALFARIZKI Fahmi din,https://play-lh.googleusercontent.com/a/ACg8ocK_DRuQuBFvwbWoEz4Z1mw582m0DK_y4-cpwMVEQxxwPgmXgQ=mo,mantap,5,0,2.690.721,2025-09-27 21:03:56,,,2.690.721
c6a609b2-b01c-4af5-92ea-4fa8333cb2c0,Abid Naufal,https://play-lh.googleusercontent.com/a/ACg8ocLZ13Lj-gZHR-vl6CGfxbISaTsigVjh8Ar_yiMJLBWndhwYlw=mo,kenapa bingtang 1 yahh betul kalian tak salah yaitu jaringan lihat tuh ff pubg ML jika kurang jaringannya mereka nga kasih keluar playernya dari server hanya kasih turun ping nya terus pihak² ROBLOX dikit aja jelek jaringan biar 2 MB pun DISCONECK 3 MB pun disconek pokoknnya ini adalah game tersendiri ama jaringan karena mereka sering di manja² kontoll,1,0,2.690.721,2025-09-27 21:03:49,,,2.690.721
a44a1176-d895-4406-864c-5b648698a17d,Efran Hera,https://play-lh.googleusercontent.com/a/ACg8ocLgvv-hPu11k6Z28L9ppWixXzFZhwPKuUIwpwnzSwXmEjhIEQ=mo,"game kntl dikit"" ngelag anj, padahal sinyal bagus masuk map se abad ngntd",1,0,,2025-09-27 21:02:59,,,
4103140c-cb9e-4c43-b447-2b57d83a5aa8,Arsyilaathya SOFIA,https://play-lh.googleusercontent.com/a/ACg8ocJrk5K__A9xo09ilpBuqfHoEuCeG41WiUKND8Z22Q8a6tt5TQ=mo,sedikit jago,4,0,2.691.868,2025-09-27 21:02:24,,,2.691.868
cba37597-87b6-43bd-8962-518895681084,Erik Liman,https://play-lh.googleusercontent.com/a/ACg8ocI2LIhFw7Q1jfxK8e11yZD8wSnxz5-ZYQEvZPGM5_ryWLgtK-c=mo,tolong jangan ada fitur dating atau fitur-fitur pelecehan lainya itu bisa nyebabin anak anak tidak berprilaku benar Wei kenapa nggak bisa update??,2,0,2.684.688,2025-09-27 21:02:16,,,2.684.688
d06a885a-5fab-4d62-8ae4-559993fdb8eb,ray doang,https://play-lh.googleusercontent.com/a-/ALV-UjXzDZX6V4EEFealNhCmFNCq_CWxDbXgaaqx8fjxgd8OgYqDkd0,"top up di sini gak dapet robux! game ini scam, jangan top up di sini!",1,0,2.692.843,2025-09-27 21:01:57,,,2.692.843
199567b3-cff3-4fe5-a48b-c698f3940385,sonir ratna2025,https://play-lh.googleusercontent.com/a/ACg8ocL2dsHejWtOhB8UybFCFzvtOvGpa3_r6iPTB6kwVLTCyhc70g=mo,"bagus , tapi ngelek",5,0,2.691.868,2025-09-27 21:01:43,,,2.691.868
